BTRC_cluster10	PEX10_cluster10	0.377508
HDAC4_cluster10	PEX10_cluster10	-0.410527
ZNF30_cluster10	PEX10_cluster10	0.543953
TRIP13_cluster10	PEX10_cluster10	7.6565e-08
ZNF324_cluster10	PEX10_cluster10	0.680727
FOXJ3_cluster10	PEX10_cluster10	0.818745
TRIM32_cluster10	PEX10_cluster10	0.719188
ARSB_cluster10	PEX10_cluster10	0.602303
TRIO_cluster10	PEX10_cluster10	0.0353231
INPP1_cluster10	PEX10_cluster10	1.82575e-07
ZNF585A_cluster10	PEX10_cluster10	-0.826135
ZNF615_cluster10	PANK4_cluster10	0.9547
NFKBIL1_cluster10	TNFRSF14_cluster10	-0.132161
ETV2_cluster10	TNFRSF14_cluster10	-0.1161
MTM1_cluster10	TNFRSF14_cluster10	0.146158
NCOA1_cluster10	TNFRSF14_cluster10	0.303386
BCL3_cluster10	TNFRSF14_cluster10	0.544335
ZNF74_cluster10	TNFRSF14_cluster10	0.178296
NCOA3_cluster10	TNFRSF14_cluster10	0.529185
NME2_cluster10	TNFRSF14_cluster10	0.174347
MYBL2_cluster10	TNFRSF14_cluster10	0.147177
ZNF610_cluster10	TNFRSF14_cluster10	-0.268462
ZNF84_cluster10	TNFRSF14_cluster10	0.296472
PBX3_cluster10	TNFRSF14_cluster10	0.288111
CBX4_cluster10	TNFRSF14_cluster10	0.364092
PTPRD_cluster10	TNFRSF14_cluster10	-0.610286
ZBTB26_cluster10	TNFRSF14_cluster10	0.533467
MAPK14_cluster10	TNFRSF14_cluster10	0.156347
NFKB2_cluster10	FAM213B_cluster10	0.357952
LRP5_cluster10	FAM213B_cluster10	-0.327974
PDK3_cluster10	FAM213B_cluster10	7.10573e-09
PLAG1_cluster10	FAM213B_cluster10	0.186107
